Id,LotArea,Street,LotShape,LandContour,Utilities,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,Foundation,TotalBsmtSF,Heating,CentralAir,Electrical,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageArea,MoSold,YrSold,SalePrice
882,13758,Pave,IR1,Lvl,AllPub,Timber,1Fam,1.5Fin,7,5,1990,Gable,CBlock,1156,GasA,Y,SBrkr,1717,2,1,3,1,Gd,7,1,Attchd,400,4,2007,187500
883,9636,Pave,IR1,Lvl,AllPub,Gilbert,1Fam,2Story,6,5,1992,Gable,PConc,808,GasA,Y,SBrkr,1593,2,1,3,1,TA,7,1,BuiltIn,389,12,2009,178000
884,6204,Pave,Reg,Bnk,AllPub,SWISU,1Fam,2.5Fin,4,5,1912,Gable,PConc,795,GasA,N,SBrkr,2230,1,0,5,1,TA,10,0,Detchd,440,3,2006,118500
885,7150,Pave,Reg,Lvl,AllPub,NAmes,1Fam,1Story,5,5,1967,Gable,CBlock,892,GasA,Y,SBrkr,892,1,0,3,1,TA,5,0,Attchd,288,7,2009,100000
886,5119,Pave,IR1,Lvl,AllPub,Somerst,TwnhsE,1Story,9,5,1999,Gable,PConc,1698,GasA,Y,SBrkr,1709,2,0,2,1,Gd,5,1,Attchd,506,1,2008,328900
887,8393,Pave,Reg,Lvl,AllPub,NAmes,Duplex,1Story,5,5,1959,Gable,CBlock,1626,GasA,Y,SBrkr,1712,2,0,4,2,TA,8,0,Attchd,588,6,2006,145000
888,16466,Pave,IR1,Lvl,AllPub,Edwards,1Fam,1.5Fin,5,7,1955,Gable,PConc,816,GasA,Y,SBrkr,1393,1,1,3,1,TA,8,0,Attchd,300,4,2008,135500
889,15865,Pave,IR1,Lvl,AllPub,NAmes,1Fam,1Story,8,6,1970,Flat,PConc,2217,GasA,Y,SBrkr,2217,2,0,4,1,Gd,8,1,Attchd,621,10,2007,268000
890,12160,Pave,Reg,Lvl,AllPub,NAmes,1Fam,1Story,6,4,1953,Hip,CBlock,1505,GasA,Y,SBrkr,1505,1,0,2,1,TA,6,1,Attchd,505,2,2009,149500
891,8064,Pave,Reg,Lvl,AllPub,NAmes,1Fam,1.5Fin,5,7,1949,Gable,CBlock,672,GasA,Y,SBrkr,924,1,0,3,1,TA,6,1,Detchd,576,7,2007,122900
892,11184,Pave,Reg,Lvl,AllPub,Sawyer,1Fam,2Story,6,5,1978,Hip,CBlock,918,GasA,Y,SBrkr,1683,2,1,3,1,TA,7,1,Attchd,440,7,2009,172500
893,8414,Pave,Reg,Lvl,AllPub,Sawyer,1Fam,1Story,6,8,1963,Hip,CBlock,1059,GasA,Y,SBrkr,1068,1,0,3,1,TA,6,0,Attchd,264,2,2006,154500
894,13284,Pave,Reg,Lvl,AllPub,Sawyer,1Fam,1Story,5,5,1954,Gable,PConc,1383,GasA,Y,SBrkr,1383,1,0,3,1,TA,6,1,Attchd,354,6,2008,165000
895,7018,Pave,Reg,Bnk,AllPub,SawyerW,Duplex,1Story,5,5,1979,Gable,Slab,0,GasA,Y,SBrkr,1535,2,0,4,2,TA,8,0,Attchd,400,6,2009,118858
896,7056,Pave,Reg,Lvl,AllPub,NAmes,1Fam,2Story,6,5,1963,Hip,CBlock,780,GasA,Y,SBrkr,1796,1,1,4,1,TA,8,1,Attchd,483,10,2008,140000
897,8765,Pave,Reg,Lvl,AllPub,IDOTRR,1Fam,1Story,4,6,1936,Gable,BrkTil,951,GasA,N,SBrkr,951,1,0,2,1,TA,6,0,Detchd,327,4,2006,106500
898,7018,Pave,Reg,Lvl,AllPub,SawyerW,Duplex,2Story,5,5,1979,Gable,Slab,0,GasA,Y,SBrkr,2240,2,0,6,2,TA,12,0,Detchd,528,6,2009,142953
899,12919,Pave,IR1,Lvl,AllPub,NridgHt,1Fam,1Story,9,5,2009,Hip,PConc,2330,GasA,Y,SBrkr,2364,2,1,2,1,Ex,11,2,Attchd,820,3,2010,611657
900,6993,Pave,Reg,Lvl,AllPub,Sawyer,1Fam,1Story,5,7,1961,Gable,CBlock,912,GasA,Y,SBrkr,1236,1,0,3,1,TA,6,1,Attchd,288,6,2006,135000
901,7340,Pave,IR1,Lvl,AllPub,NAmes,1Fam,1Story,4,6,1971,Gable,CBlock,858,GasA,Y,SBrkr,858,1,0,2,1,TA,4,0,Detchd,684,6,2007,110000
902,8712,Pave,IR1,Lvl,AllPub,NAmes,1Fam,1Story,5,7,1957,Hip,CBlock,992,GasA,Y,SBrkr,1306,1,0,2,1,TA,5,0,Detchd,756,5,2009,153000
903,7875,Pave,Reg,Lvl,AllPub,Gilbert,1Fam,2Story,7,5,2003,Gable,PConc,783,GasA,Y,SBrkr,1509,2,1,3,1,Gd,8,1,Attchd,393,7,2006,180000
904,14859,Pave,IR1,HLS,AllPub,Gilbert,1Fam,1Story,7,5,2006,Hip,PConc,1670,GasA,Y,SBrkr,1670,2,0,3,1,Gd,7,1,Attchd,690,8,2006,240000
905,6173,Pave,IR1,Lvl,AllPub,Sawyer,1Fam,1Story,5,6,1967,Gable,CBlock,876,GasA,Y,SBrkr,902,1,0,3,1,TA,6,0,Attchd,288,8,2007,125500
906,9920,Pave,Reg,Lvl,AllPub,NAmes,1Fam,1Story,5,5,1954,Gable,CBlock,1056,GasA,Y,SBrkr,1063,1,0,3,1,TA,6,0,Attchd,280,2,2010,128000
907,13501,Pave,IR1,Lvl,AllPub,Somerst,1Fam,1Story,8,5,2006,Gable,PConc,1623,GasA,Y,SBrkr,1636,2,0,3,1,Gd,8,1,Attchd,865,6,2007,255000
908,11500,Pave,IR1,Lvl,AllPub,Crawfor,1Fam,1.5Fin,7,7,1936,Gable,CBlock,1017,GasA,Y,SBrkr,2057,1,1,3,1,Gd,6,1,Attchd,180,6,2006,250000
909,8885,Pave,IR1,Low,AllPub,Mitchel,1Fam,1Story,5,5,1983,Gable,CBlock,864,GasA,Y,SBrkr,902,1,0,2,1,TA,5,0,Attchd,484,6,2006,131000
910,12589,Pave,IR2,Lvl,AllPub,Gilbert,1Fam,2Story,6,5,2005,Gable,PConc,742,GasA,Y,SBrkr,1484,2,1,3,1,Gd,8,1,Attchd,390,6,2009,174000
911,11600,Pave,Reg,Lvl,AllPub,NAmes,Duplex,2Story,5,5,1960,Gable,CBlock,1105,GasA,Y,FuseA,2274,2,0,5,2,TA,12,0,Detchd,480,1,2010,154300
912,9286,Pave,IR1,Lvl,AllPub,CollgCr,1Fam,1Story,5,7,1977,Gable,CBlock,1268,GasA,Y,SBrkr,1268,1,1,3,1,Gd,5,0,Detchd,252,10,2009,143500
913,6120,Pave,Reg,Lvl,AllPub,BrkSide,1Fam,1Story,5,7,1925,Gable,BrkTil,768,GasA,N,SBrkr,1015,1,0,3,1,TA,6,0,Detchd,450,7,2006,88000
914,6270,Pave,Reg,HLS,AllPub,Crawfor,Duplex,2Story,5,6,1949,Gable,CBlock,1001,GasA,N,FuseA,2002,2,0,4,2,TA,8,0,2Types,871,8,2007,145000
915,3000,Pave,Reg,Lvl,AllPub,Somerst,TwnhsE,2Story,6,5,2009,Gable,PConc,612,GasA,Y,SBrkr,1224,2,1,2,1,Gd,4,0,Detchd,528,6,2009,173733
916,2001,Pave,Reg,Lvl,AllPub,MeadowV,Twnhs,2Story,4,5,1970,Gable,CBlock,546,GasA,Y,SBrkr,1092,1,1,3,1,TA,6,0,Attchd,286,1,2007,75000
917,9000,Pave,Reg,Lvl,AllPub,IDOTRR,1Fam,1Story,2,3,1949,Gable,CBlock,480,GasA,N,FuseA,480,0,0,1,1,TA,4,0,Detchd,308,10,2006,35311
918,17140,Pave,Reg,Lvl,AllPub,Edwards,1Fam,1Story,4,6,1956,Gable,CBlock,1134,GasA,Y,FuseA,1229,1,0,3,1,TA,6,0,Attchd,284,4,2009,135000
919,13125,Pave,IR1,Lvl,AllPub,SawyerW,1Fam,2Story,7,5,1991,Gable,PConc,1104,GasA,Y,SBrkr,2127,2,1,4,1,Gd,8,1,Attchd,833,11,2007,238000
920,11029,Pave,IR1,Lvl,AllPub,NAmes,1Fam,1Story,6,8,1958,Hip,CBlock,1184,GasA,Y,SBrkr,1414,1,0,3,1,TA,6,1,Attchd,601,5,2008,176500
921,8462,Pave,IR1,Lvl,AllPub,SawyerW,1Fam,2Story,6,5,1994,Gable,PConc,928,GasA,Y,SBrkr,1721,2,1,3,1,Gd,7,0,Attchd,471,7,2007,201000
922,8777,Pave,Reg,Lvl,AllPub,Edwards,Duplex,1.5Fin,5,7,1900,Gable,CBlock,1272,GasA,Y,SBrkr,2200,2,2,4,2,TA,9,0,NA,0,9,2008,145900
923,10237,Pave,Reg,Lvl,AllPub,Gilbert,1Fam,1Story,6,5,2005,Gable,PConc,1316,GasA,Y,SBrkr,1316,2,0,3,1,Gd,6,1,Attchd,397,10,2006,169990
924,8012,Pave,Reg,Lvl,AllPub,SawyerW,TwnhsE,1Story,6,5,1993,Gable,PConc,1604,GasA,Y,SBrkr,1617,2,0,2,1,Gd,5,1,Attchd,533,7,2008,193000
925,10240,Pave,Reg,Lvl,AllPub,NWAmes,1Fam,1Story,6,6,1980,Gable,CBlock,1686,GasA,Y,SBrkr,1686,2,0,3,1,TA,7,1,Attchd,612,5,2006,207500
926,15611,Pave,IR1,Lvl,AllPub,NWAmes,1Fam,1Story,5,6,1977,Gable,PConc,1126,GasA,Y,SBrkr,1126,2,0,3,1,Ex,6,0,Attchd,540,3,2008,175000
927,11999,Pave,Reg,Lvl,AllPub,NridgHt,1Fam,2Story,8,5,2003,Hip,PConc,1181,GasA,Y,SBrkr,2374,2,1,4,1,Ex,10,1,BuiltIn,656,5,2007,285000
928,9900,Pave,Reg,Lvl,AllPub,NWAmes,1Fam,2Story,7,5,1968,Gable,CBlock,832,GasA,Y,SBrkr,1978,2,1,4,1,TA,9,1,Attchd,486,4,2008,176000
929,11838,Pave,Reg,Lvl,AllPub,CollgCr,1Fam,1Story,8,5,2001,Hip,PConc,1753,GasA,Y,SBrkr,1788,2,0,3,1,Ex,7,1,Attchd,522,6,2009,236500
930,13006,Pave,IR1,Lvl,AllPub,Gilbert,1Fam,2Story,7,5,1997,Gable,PConc,964,GasA,Y,SBrkr,2236,2,1,4,1,Gd,8,1,BuiltIn,642,11,2006,222000
931,8925,Pave,IR1,HLS,AllPub,Timber,1Fam,1Story,8,5,2007,Gable,PConc,1466,GasA,Y,SBrkr,1466,2,0,3,1,Gd,7,0,Attchd,610,7,2009,201000
932,9100,Pave,Reg,Lvl,AllPub,NAmes,1Fam,1Story,5,6,1965,Gable,CBlock,925,GasA,Y,SBrkr,925,1,0,2,1,TA,5,0,Detchd,429,7,2009,117500
933,11670,Pave,IR1,Lvl,AllPub,Somerst,1Fam,1Story,9,5,2006,Hip,PConc,1905,GasA,Y,SBrkr,1905,2,0,3,1,Ex,8,1,Attchd,788,3,2007,320000
934,8487,Pave,Reg,Lvl,AllPub,CollgCr,1Fam,1Story,7,5,2004,Gable,PConc,1500,GasA,Y,SBrkr,1500,2,0,3,1,Gd,6,0,Attchd,570,8,2009,190000
935,27650,Pave,IR2,HLS,AllPub,NAmes,1Fam,1Story,7,7,1960,Flat,CBlock,585,GasA,Y,SBrkr,2069,2,0,4,1,Gd,9,1,Attchd,505,11,2008,242000
936,5825,Pave,IR1,Lvl,AllPub,BrkSide,1Fam,1Story,4,5,1926,Gable,PConc,600,GasA,Y,SBrkr,747,1,0,1,1,TA,5,0,Detchd,528,6,2006,79900
937,10083,Pave,Reg,Lvl,AllPub,SawyerW,1Fam,1Story,7,5,2003,Gable,PConc,1176,GasA,Y,SBrkr,1200,2,0,2,1,Gd,5,0,Attchd,555,8,2009,184900
938,9675,Pave,Reg,Lvl,AllPub,Somerst,1Fam,2Story,7,5,2005,Gable,PConc,1113,GasA,Y,SBrkr,1971,2,1,3,1,Gd,8,1,Attchd,689,2,2009,253000
939,8760,Pave,Reg,Lvl,AllPub,CollgCr,1Fam,2Story,7,5,2006,Gable,PConc,1391,GasA,Y,SBrkr,1962,2,1,3,1,Gd,7,0,Attchd,868,8,2006,239799
940,24090,Pave,Reg,Lvl,AllPub,ClearCr,1Fam,2Story,7,7,1940,Gable,CBlock,1032,GasA,Y,SBrkr,2403,2,0,4,1,TA,10,2,Attchd,349,6,2010,244400
941,12640,Pave,IR1,Lvl,AllPub,Mitchel,Duplex,1Story,6,5,1976,Gable,CBlock,1728,GasA,Y,SBrkr,1728,2,0,4,2,TA,8,0,Attchd,574,7,2006,150900
942,8755,Pave,IR1,Lvl,AllPub,Gilbert,1Fam,2Story,7,5,1999,Gable,PConc,992,GasA,Y,SBrkr,2060,2,1,3,1,Gd,8,1,BuiltIn,390,6,2009,214000
943,7711,Pave,IR1,Lvl,AllPub,Edwards,Duplex,1Story,4,3,1977,Gable,PConc,1440,GasA,Y,SBrkr,1440,2,0,4,2,TA,8,0,NA,0,8,2007,150000
944,25000,Pave,Reg,Low,AllPub,Mitchel,Duplex,1Story,5,4,1967,Gable,CBlock,1632,GasA,Y,SBrkr,1632,2,0,4,2,TA,8,0,Attchd,576,6,2007,143000
945,14375,Pave,IR1,Lvl,NoSeWa,Timber,1Fam,SLvl,6,6,1958,Gable,CBlock,819,GasA,Y,FuseA,1344,1,0,3,1,Gd,7,1,Basment,525,1,2009,137500
946,8820,Pave,Reg,Lvl,AllPub,OldTown,1Fam,1.5Fin,5,6,1890,Hip,BrkTil,1088,GasA,Y,SBrkr,1869,1,0,2,1,TA,7,0,Detchd,456,9,2009,124900
947,8163,Pave,Reg,Lvl,AllPub,NAmes,1Fam,SLvl,5,6,1959,Gable,CBlock,1144,GasA,Y,SBrkr,1144,1,0,3,1,TA,6,1,Attchd,796,3,2006,143000
948,14536,Pave,Reg,Lvl,AllPub,Timber,1Fam,1Story,8,5,2002,Hip,PConc,1616,GasA,Y,SBrkr,1629,2,0,3,1,Gd,9,1,Attchd,808,11,2007,270000
949,14006,Pave,IR1,Lvl,AllPub,CollgCr,1Fam,2Story,7,5,2002,Gable,PConc,936,GasA,Y,SBrkr,1776,2,1,3,1,Gd,7,1,Attchd,474,2,2006,192500
950,9360,Pave,Reg,Lvl,AllPub,NWAmes,1Fam,1Story,6,7,1972,Hip,CBlock,1161,GasA,Y,SBrkr,1381,1,1,3,1,Gd,5,1,Attchd,676,3,2010,197500
951,7200,Pave,Reg,Lvl,AllPub,NAmes,1Fam,1Story,5,8,1950,Gable,CBlock,864,GasA,Y,SBrkr,864,1,0,3,1,Gd,5,0,Detchd,720,7,2007,129000
952,7800,Pave,Reg,Lvl,AllPub,SawyerW,1Fam,1Story,5,5,1965,Gable,CBlock,828,GasA,Y,SBrkr,965,1,0,3,1,TA,6,0,Detchd,300,7,2006,119900
953,7200,Pave,Reg,Lvl,AllPub,CollgCr,1Fam,SFoyer,5,8,1972,Gable,CBlock,768,GasA,Y,SBrkr,768,1,0,2,1,TA,5,0,Detchd,396,4,2009,133900
954,11075,Pave,IR1,Lvl,AllPub,Mitchel,1Fam,2Story,5,4,1969,Gable,CBlock,784,GasA,Y,SBrkr,1968,2,1,4,1,TA,7,1,Attchd,530,9,2008,172000
955,9400,Pave,IR1,Lvl,AllPub,Edwards,Duplex,SFoyer,6,5,1975,Flat,CBlock,945,GasA,Y,SBrkr,980,2,0,4,0,TA,4,0,NA,0,10,2006,127500
956,7136,Pave,IR1,HLS,AllPub,Crawfor,Duplex,2Story,6,6,1946,Gable,CBlock,979,GasA,N,FuseF,1958,2,0,4,2,TA,8,0,Attchd,492,8,2007,145000
957,1300,Pave,Reg,Lvl,AllPub,Blueste,TwnhsE,2Story,6,6,1980,Gable,CBlock,561,GasA,Y,SBrkr,1229,1,1,2,1,TA,5,1,Attchd,462,5,2009,124000
958,7420,Pave,Reg,Lvl,AllPub,Sawyer,1Fam,1Story,5,5,1962,Hip,CBlock,1057,GasA,Y,SBrkr,1057,1,0,3,1,TA,6,0,Detchd,576,4,2007,132000
959,8450,Pave,Reg,Lvl,AllPub,CollgCr,1Fam,1Story,7,5,2003,Gable,PConc,1337,GasA,Y,SBrkr,1337,2,0,3,1,Gd,6,0,Attchd,531,10,2007,185000
960,2572,Pave,Reg,Lvl,AllPub,Somerst,Twnhs,2Story,7,5,1999,Hip,PConc,696,GasA,Y,SBrkr,1416,2,1,3,1,Gd,6,0,Detchd,484,5,2010,155000
961,7207,Pave,IR1,Lvl,AllPub,BrkSide,1Fam,1Story,5,7,1958,Gable,CBlock,858,GasA,Y,SBrkr,858,1,0,2,1,TA,4,0,NA,0,2,2010,116500
962,12227,Pave,IR1,Lvl,AllPub,NWAmes,1Fam,2Story,6,7,1977,Gable,CBlock,1330,GasA,Y,SBrkr,2872,2,1,4,1,TA,11,1,Attchd,619,7,2008,272000
963,2308,Pave,Reg,Lvl,AllPub,NPkVill,TwnhsE,2Story,6,6,1976,Gable,CBlock,804,GasA,Y,SBrkr,1548,2,1,3,1,Gd,7,1,Detchd,440,7,2007,155000
964,11923,Pave,IR1,Lvl,AllPub,CollgCr,1Fam,1Story,9,5,2007,Gable,PConc,1800,GasA,Y,SBrkr,1800,2,0,2,1,Ex,7,0,Attchd,702,5,2009,239000
965,11316,Pave,Reg,Lvl,AllPub,Timber,1Fam,2Story,7,5,2002,Gable,PConc,817,GasA,Y,SBrkr,1894,2,1,4,1,Gd,8,1,BuiltIn,510,2,2010,214900
966,10237,Pave,Reg,Lvl,AllPub,Gilbert,1Fam,2Story,6,5,2005,Gable,PConc,783,GasA,Y,SBrkr,1484,2,1,3,1,Gd,8,1,Attchd,393,7,2007,178900
967,9600,Pave,IR1,HLS,AllPub,Crawfor,1Fam,1.5Fin,5,7,1940,Gable,BrkTil,728,GasA,Y,SBrkr,1308,1,1,2,1,TA,7,2,Detchd,256,6,2009,160000
968,7390,Pave,IR1,Lvl,AllPub,NAmes,1Fam,1Story,5,7,1955,Hip,CBlock,1098,GasA,Y,SBrkr,1098,1,0,3,1,TA,6,0,Attchd,260,7,2008,135000
969,5925,Pave,Reg,Lvl,AllPub,OldTown,1Fam,1.5Fin,3,6,1910,Gable,BrkTil,600,Grav,N,SBrkr,968,1,0,2,1,TA,6,0,NA,0,5,2009,37900
970,10382,Pave,Reg,Lvl,AllPub,NAmes,2fmCon,SLvl,6,5,1958,Hip,CBlock,588,GasA,Y,SBrkr,1095,1,0,2,1,TA,6,0,Attchd,264,3,2006,140000
971,10800,Pave,Reg,Lvl,AllPub,NAmes,1Fam,1.5Fin,4,4,1949,Gable,CBlock,720,GasA,N,FuseA,1192,1,1,4,1,TA,6,0,NA,0,12,2006,135000
972,2268,Pave,Reg,Lvl,AllPub,NridgHt,Twnhs,2Story,7,5,2003,Gable,PConc,764,GasA,Y,SBrkr,1626,2,0,2,1,Gd,6,0,BuiltIn,474,7,2009,173000
973,7892,Pave,Reg,Lvl,AllPub,SawyerW,TwnhsE,1Story,6,5,1979,Gable,CBlock,918,GasA,Y,SBrkr,918,2,0,2,1,TA,5,1,Attchd,264,4,2010,99500
974,11639,Pave,Reg,Lvl,AllPub,Somerst,1Fam,1Story,7,5,2007,Gable,PConc,1428,GasA,Y,SBrkr,1428,2,0,3,1,Gd,6,0,Attchd,480,12,2008,182000
975,11414,Pave,IR1,Lvl,AllPub,BrkSide,1Fam,2Story,7,8,1910,Gable,BrkTil,728,GasA,N,SBrkr,2019,1,0,3,1,Gd,8,0,Detchd,532,10,2009,167500
976,2651,Pave,Reg,Lvl,AllPub,Somerst,Twnhs,2Story,7,5,2000,Gable,PConc,673,GasA,Y,SBrkr,1382,2,1,3,1,Gd,6,0,Detchd,490,4,2006,165000
977,5900,Pave,IR1,Bnk,AllPub,BrkSide,1Fam,1Story,4,7,1923,Gable,PConc,440,GasA,Y,FuseA,869,1,0,2,1,Fa,4,0,NA,0,8,2006,85500
978,4274,Pave,IR1,Lvl,AllPub,Somerst,TwnhsE,1Story,7,5,2006,Gable,PConc,1241,GasA,Y,SBrkr,1241,1,1,1,1,Gd,4,0,Attchd,569,11,2007,199900
979,9450,Pave,Reg,Bnk,AllPub,Edwards,1Fam,1Story,4,5,1954,Gable,CBlock,894,GasA,Y,SBrkr,894,1,0,3,1,TA,5,0,Detchd,400,5,2007,110000
980,8816,Pave,Reg,Lvl,AllPub,Sawyer,1Fam,1Story,5,6,1963,Gable,PConc,1121,GasA,Y,SBrkr,1121,1,0,3,1,TA,5,0,Detchd,480,6,2009,139000
981,12122,Pave,IR1,Lvl,AllPub,NAmes,1Fam,SFoyer,7,9,1961,Gable,CBlock,944,GasA,Y,SBrkr,999,1,0,3,1,Ex,6,0,Attchd,588,7,2008,178400
982,12203,Pave,IR1,Lvl,AllPub,NoRidge,1Fam,2Story,8,5,1998,Hip,PConc,1225,GasA,Y,SBrkr,2612,2,1,4,1,Gd,8,1,Attchd,676,7,2009,336000
983,3182,Pave,Reg,Lvl,AllPub,Blmngtn,1Fam,1Story,7,5,2007,Gable,PConc,1266,GasA,Y,SBrkr,1266,2,0,2,1,Gd,6,1,Attchd,388,3,2008,159895
984,11250,Pave,Reg,Lvl,AllPub,CollgCr,1Fam,2Story,8,5,2002,Gable,PConc,1128,GasA,Y,SBrkr,2290,2,1,4,1,Gd,9,1,Attchd,779,5,2008,255900
985,10125,Pave,Reg,Lvl,AllPub,Mitchel,Duplex,1.5Fin,5,5,1977,Gable,CBlock,0,GasA,Y,SBrkr,1734,2,0,4,2,Gd,8,0,Attchd,539,8,2009,126000
986,10880,Pave,Reg,Lvl,AllPub,Edwards,2fmCon,1Story,5,5,1950,Gable,CBlock,1164,GasW,N,SBrkr,1164,1,0,3,1,TA,5,0,Detchd,240,8,2008,125000
987,5310,Pave,Reg,Lvl,AllPub,OldTown,1Fam,1.5Fin,6,8,1910,Hip,CBlock,485,GasA,Y,SBrkr,1635,1,0,2,1,Gd,5,0,Attchd,255,6,2006,117000
988,10159,Pave,IR1,Lvl,AllPub,NridgHt,1Fam,1Story,9,5,2009,Hip,PConc,1930,GasA,Y,SBrkr,1940,2,1,3,1,Ex,8,1,Attchd,606,4,2010,395192
989,12046,Pave,IR1,Lvl,AllPub,NWAmes,1Fam,2Story,6,6,1976,Gable,CBlock,848,GasA,Y,SBrkr,2030,2,1,4,1,Gd,8,1,Attchd,551,6,2007,195000
990,8125,Pave,Reg,Lvl,AllPub,Somerst,1Fam,2Story,7,5,2006,Gable,PConc,770,GasA,Y,SBrkr,1576,2,1,3,1,Gd,6,0,Attchd,614,8,2006,197000
991,9452,Pave,Reg,Lvl,AllPub,NoRidge,1Fam,2Story,8,5,1997,Gable,PConc,1396,GasA,Y,SBrkr,2392,2,1,3,1,Gd,7,1,Attchd,870,6,2006,348000
992,17671,Pave,Reg,Lvl,AllPub,OldTown,1Fam,2Story,8,9,1882,Gable,BrkTil,916,GasA,Y,SBrkr,1742,1,1,4,1,Gd,8,1,Attchd,424,11,2009,168000
993,9760,Pave,Reg,Lvl,AllPub,NAmes,1Fam,2Story,6,8,1964,Hip,CBlock,822,GasA,Y,SBrkr,1851,2,1,3,1,Gd,7,1,Attchd,440,7,2007,187000
994,8846,Pave,Reg,Lvl,AllPub,CollgCr,1Fam,2Story,6,5,2005,Gable,PConc,750,GasA,Y,SBrkr,1500,2,1,3,1,Gd,6,0,Attchd,564,8,2006,173900
995,12456,Pave,Reg,Lvl,AllPub,NridgHt,1Fam,1Story,10,5,2006,Hip,PConc,1700,GasA,Y,SBrkr,1718,2,0,3,1,Ex,7,1,Attchd,786,7,2009,337500
996,4712,Pave,IR1,Lvl,AllPub,BrkSide,1Fam,1.5Fin,4,7,1946,Gable,CBlock,747,GasA,Y,SBrkr,1230,1,1,3,1,TA,5,0,Detchd,305,8,2006,121600
997,10659,Pave,IR1,Lvl,AllPub,NAmes,1Fam,1Story,5,6,1961,Hip,CBlock,1050,GasA,Y,SBrkr,1050,1,0,3,1,TA,6,0,Attchd,368,1,2006,136500
998,11717,Pave,IR1,Lvl,AllPub,NWAmes,1Fam,1Story,6,6,1970,Hip,CBlock,1442,GasA,Y,SBrkr,1442,2,0,2,1,TA,6,1,Attchd,615,2,2009,185000
999,9786,Pave,Reg,Lvl,AllPub,IDOTRR,1Fam,1Story,3,4,1922,Hip,BrkTil,1007,GasA,N,SBrkr,1077,1,0,3,1,TA,6,1,Detchd,210,5,2006,91000
1000,6762,Pave,Reg,Lvl,AllPub,CollgCr,1Fam,1Story,7,5,2006,Gable,PConc,1187,GasA,Y,SBrkr,1208,2,0,2,1,Gd,6,0,Attchd,632,2,2010,206000
1001,10206,Pave,Reg,Lvl,AllPub,Edwards,1Fam,1Story,3,3,1952,Flat,Slab,0,GasW,N,FuseF,944,1,0,2,1,Fa,4,0,Detchd,528,7,2009,82000
1002,5400,Pave,Reg,Lvl,AllPub,OldTown,1Fam,1Story,5,6,1920,Gable,BrkTil,691,GasA,Y,FuseA,691,1,0,2,1,Ex,4,0,Detchd,216,1,2007,86000
1003,11957,Pave,IR1,Lvl,AllPub,Somerst,1Fam,1Story,8,5,2006,Gable,PConc,1574,GasA,Y,SBrkr,1574,2,0,3,1,Gd,7,1,Attchd,824,7,2008,232000
1004,11500,Pave,IR1,Lvl,AllPub,NWAmes,Duplex,1Story,5,6,1976,Gable,CBlock,1680,GasA,Y,SBrkr,1680,2,0,4,2,TA,8,0,Detchd,528,6,2007,136905
1005,3182,Pave,Reg,Lvl,AllPub,Blmngtn,TwnhsE,1Story,7,5,2005,Gable,PConc,1346,GasA,Y,SBrkr,1504,2,0,1,1,Gd,7,1,Attchd,457,5,2009,181000
1006,8385,Pave,Reg,Lvl,AllPub,CollgCr,1Fam,SLvl,5,8,1977,Gable,CBlock,985,GasA,Y,SBrkr,985,2,0,3,1,TA,6,0,Attchd,328,11,2008,149900
1007,12155,Pave,IR3,Lvl,AllPub,NAmes,1Fam,1Story,6,3,1970,Gable,CBlock,1657,GasA,Y,SBrkr,1657,2,0,3,1,TA,7,1,Attchd,484,3,2007,163500
1008,2217,Pave,Reg,Lvl,AllPub,MeadowV,TwnhsE,2Story,4,4,1970,Gable,CBlock,546,GasA,Y,SBrkr,1092,1,1,3,1,TA,6,0,Attchd,286,8,2009,88000
1009,12118,Pave,IR1,Lvl,AllPub,Mitchel,1Fam,1Story,7,5,2004,Hip,PConc,1710,GasA,Y,SBrkr,1710,2,0,3,1,Gd,7,1,Attchd,550,4,2009,240000
1010,6000,Pave,Reg,Lvl,AllPub,SWISU,1Fam,1.5Fin,5,5,1926,Gable,BrkTil,1008,GasA,Y,SBrkr,1522,2,0,4,1,TA,7,0,NA,0,6,2006,102000
1011,21286,Pave,Reg,Lvl,AllPub,Sawyer,1Fam,1.5Fin,5,5,1948,Gable,CBlock,720,GasA,Y,SBrkr,1271,2,0,4,1,TA,7,1,Attchd,312,8,2008,135000
1012,9825,Pave,Reg,Lvl,AllPub,Edwards,Duplex,1Story,5,5,1965,Hip,CBlock,0,GasA,N,SBrkr,1664,2,0,4,2,TA,8,0,NA,0,5,2010,100000
1013,10592,Pave,Reg,Lvl,AllPub,Crawfor,1Fam,2Story,6,7,1923,Hip,PConc,602,GasA,Y,SBrkr,1502,1,1,3,1,Gd,7,2,Detchd,180,8,2007,165000
1014,7200,Pave,Reg,Lvl,AllPub,OldTown,1Fam,1Story,5,4,1910,Hip,BrkTil,1022,GasW,N,SBrkr,1022,1,0,2,1,TA,4,0,Detchd,280,6,2009,85000
1015,11664,Pave,Reg,Lvl,AllPub,NAmes,1Fam,1Story,6,5,1948,Gable,CBlock,1082,GasA,Y,SBrkr,1082,1,0,2,1,TA,5,1,Detchd,240,11,2007,119200
