"no_of_shares","no_of_words_in_title","no_of_words_in_text","no_of_unique_words_in_text","no_of_links","no_of_images","no_of_videos","average_word_length"
922,10,136,0.691729318107,6,0,0,4.65441176471
957,12,122,0.770491796963,5,0,0,4.68032786885
1200,10,594,0.566101693956,14,1,1,5.11616161616
2000,10,328,0.597444087548,4,1,1,4.625
2100,9,568,0.501766783566,9,1,0,4.94718309859
806,10,488,0.512295080917,8,0,0,4.89959016393
1000,12,168,0.684848480698,3,1,0,4.80952380952
706,9,316,0.592948716048,7,1,0,5.13291139241
1500,10,452,0.522321427406,9,1,0,4.78982300885
1600,10,531,0.555339804747,6,1,1,4.6516007533
595,9,1107,0.425297891453,25,1,0,4.65311653117
1100,10,150,0.662162157688,7,1,0,4.72
914,11,332,0.556923075209,9,1,0,4.63855421687
2700,10,176,0.67080744925,5,1,0,4.64204545455
1100,9,199,0.6836734659,9,0,0,4.9648241206
992,10,232,0.589519648081,4,1,0,5.08620689655
919,8,810,0.455696201955,16,1,0,4.94320987654
1400,15,234,0.639484975796,5,0,1,4.41025641026
1400,7,322,0.576802506029,8,1,0,4.57142857143
906,8,369,0.583798881051,13,1,0,4.9972899729
1200,9,667,0.479576398669,8,2,1,4.51574212894
2000,12,298,0.58703071472,3,2,0,4.76174496644
604,12,341,0.56176470423,6,1,0,4.50146627566
3700,12,114,0.785714278699,2,2,0,5.10526315789
2900,9,290,0.576923074906,7,3,0,4.90689655172
890,13,302,0.632653059073,4,1,0,4.63245033113
2800,11,632,0.522508037745,13,1,0,4.76424050633
2500,10,327,0.526153844535,5,2,0,4.84097859327
620,10,334,0.551515149844,6,1,0,4.56586826347
800,6,838,0.464634145775,8,1,1,4.77446300716
1100,10,1139,0.444444444053,16,1,0,4.67603160667
1000,10,383,0.543478259393,8,1,0,5.24804177546
1300,9,371,0.540760868096,7,1,0,4.84366576819
1800,10,825,0.435740513543,5,1,1,5.06303030303
1500,10,760,0.396551723612,7,1,0,4.77368421053
3400,7,694,0.491044775387,9,1,0,4.63544668588
1000,15,102,0.757575749923,4,0,0,4.50980392157
3200,15,1194,0.415682967609,15,1,0,4.51675041876
861,8,343,0.588921281082,7,1,1,4.7084548105
4200,10,652,0.561128525766,5,1,1,4.69478527607
888,12,998,0.478658536099,24,1,0,4.79458917836
1900,8,763,0.415567281774,3,2,0,4.5124508519
896,9,504,0.527607360884,11,1,0,4.56349206349
736,10,437,0.541284402428,2,0,0,4.89931350114
1100,13,1090,0.397388059331,15,1,0,4.87064220183
1200,10,859,0.457309940986,10,1,0,4.39231664726
708,12,569,0.502673795895,7,2,1,4.59402460457
1000,8,167,0.677631574489,4,1,0,4.17964071856
885,11,509,0.472945890836,9,1,0,4.58349705305
3000,9,249,0.687763710178,7,1,0,4.35742971888
745,8,355,0.579710143247,9,1,0,4.79718309859
1900,10,311,0.615894037696,4,1,2,4.57877813505
3800,8,774,0.468668406699,12,1,0,4.8023255814
1300,15,221,0.577464786021,4,2,0,4.11764705882
1500,13,155,0.644736837864,4,1,0,4.24516129032
538,11,290,0.615916952886,8,1,0,4.69655172414
543,14,534,0.54669260594,9,1,0,5.02621722846
1000,13,464,0.519650653887,3,1,0,4.72844827586
1300,11,467,0.573304156295,9,1,0,4.83083511777
2000,6,185,0.619565214024,3,2,0,4.61621621622
1700,10,245,0.625514400718,5,1,0,4.93469387755
1900,7,351,0.580924853812,5,1,0,4.68091168091
2300,9,193,0.680851060208,6,1,0,4.91191709845
671,9,311,0.619205295963,3,2,0,4.67202572347
829,9,334,0.597560973788,8,1,0,4.80239520958
1400,11,404,0.536082472845,5,1,0,4.32920792079
993,11,854,0.492890994677,15,1,0,4.92388758782
1400,10,351,0.505813952018,5,2,0,4.40740740741
998,9,1193,0.437181663466,10,1,0,4.50544844929
1100,11,143,0.699999995,5,0,1,4.09090909091
921,11,179,0.685714281796,5,1,0,4.2625698324
1100,11,418,0.518248173922,4,1,0,4.7033492823
1300,14,141,0.753623182945,6,0,0,4.48226950355
2200,10,277,0.591240873755,7,1,0,4.81227436823
719,9,180,0.685714281796,6,1,0,4.80555555556
1200,7,731,0.434482758021,12,1,0,4.51436388509
2600,11,279,0.56862744875,11,1,1,4.75268817204
2100,12,122,0.702479333037,1,0,1,4.39344262295
2000,11,826,0.432432431901,9,1,0,4.5387409201
1800,9,259,0.623999997504,5,1,0,4.34749034749
1700,9,393,0.552971574799,12,1,0,4.69465648855
2900,11,388,0.544270831916,2,2,0,5.38402061856
2500,10,670,0.498489425229,6,1,0,4.32686567164
1200,16,146,0.776223770796,6,0,2,4.52739726027
1200,11,169,0.706586822116,4,0,2,4.56804733728
3000,11,112,0.714285707483,3,2,0,4.55357142857
1900,8,217,0.578947365651,7,1,1,4.41474654378
1100,11,337,0.588414632352,7,0,0,4.38872403561
4000,14,453,0.566292133559,14,1,1,5.02649006623
1100,9,404,0.611528820522,8,1,0,4.75
740,13,866,0.499999999415,14,1,1,4.76789838337
873,8,322,0.572327042225,10,1,1,4.4347826087
1200,10,424,0.531100477198,8,1,0,4.78066037736
1300,10,897,0.461451246642,7,1,0,5.03901895206
2400,10,339,0.631097559052,7,1,0,5.07669616519
1000,8,215,0.621359220285,6,1,0,4.60465116279
1600,11,402,0.561097255459,4,1,0,4.80597014925
802,11,742,0.460273971972,11,1,0,4.82614555256
1200,12,457,0.587583147256,4,1,0,4.45733041575
767,10,225,0.642201831917,2,2,0,4.88888888889
1600,9,754,0.504021447046,8,1,0,4.68037135279
844,10,370,0.5095890397,10,0,0,4.93513513514
1800,12,781,0.480468749374,11,1,1,4.47503201024
741,13,473,0.530434781456,5,2,0,4.49471458774
2900,12,320,0.470779219251,1,3,0,4.203125
911,12,276,0.571955717447,8,1,0,5.14855072464
673,12,383,0.518617019897,9,1,0,4.73107049608
995,10,483,0.583690985872,11,1,0,4.95859213251
1300,7,408,0.547263680231,10,1,0,4.73529411765
901,14,214,0.59024389956,11,1,1,4.28504672897
832,12,163,0.787499995078,8,0,2,4.61349693252
5100,13,384,0.577464787106,8,1,1,4.34635416667
895,11,194,0.661458329888,5,1,0,5.0618556701
1100,9,543,0.535714284707,10,1,0,5.12523020258
1200,14,197,0.69387754748,3,1,0,4.68020304569
3200,10,669,0.481762917201,14,1,0,4.99850523169
2400,11,1189,0.404923598977,14,1,1,4.36248948696
3600,9,571,0.523809522886,2,1,0,4.70753064799
809,9,331,0.606249998105,7,0,0,4.34441087613
3200,10,172,0.685185180956,6,1,0,4.62209302326
1200,7,144,0.656488544607,3,1,0,4.27083333333
3400,11,266,0.623574142116,4,0,0,4.79323308271
769,10,793,0.43861892527,8,2,0,4.53467843632
1500,9,269,0.614232207437,7,0,0,5.19330855019
1400,9,419,0.556930691691,12,1,0,5.14797136038
1000,10,441,0.52183907926,9,1,0,4.79365079365
1100,14,132,0.786259535983,5,0,0,4.75
2900,8,354,0.543909346901,6,1,0,5.26553672316
22,9,106,0.72115383922,6,0,0,4.08490566038
2500,9,539,0.552830187636,3,1,0,5.36920222635
3800,8,241,0.622406636422,1,2,0,4.49377593361
2200,9,887,0.444572747755,12,2,0,4.45321307779
1200,12,355,0.551319646477,13,1,0,5.15211267606
678,10,415,0.569682150196,8,1,0,5.12530120482
2400,7,384,0.53684210385,4,0,2,4.51822916667
3600,9,330,0.541284402014,6,1,0,5.05454545455
2200,10,503,0.586693547204,8,1,0,4.76540755467
724,9,335,0.592814369483,6,1,0,4.53134328358
1200,9,353,0.594285712588,5,2,1,4.54957507082
1400,6,176,0.672413789239,7,0,2,4.41477272727
4300,11,863,0.432400931897,10,1,1,4.57937427578
3200,6,252,0.58232931493,4,2,0,4.55555555556
3100,12,330,0.617554856998,4,1,0,4.55151515152
2500,8,798,0.508430608938,7,1,0,4.89473684211
885,12,580,0.560070670389,13,2,0,4.69482758621
1000,7,142,0.726618699808,3,0,1,4.61267605634
1100,9,694,0.538350216298,8,1,1,4.56628242075
1100,9,312,0.510067112382,5,1,0,4.54166666667
925,11,1175,0.428817946136,16,1,0,5.04085106383
1000,10,991,0.408722109119,13,1,1,5.04843592331
701,11,1110,0.435543277684,25,2,0,4.94684684685
725,11,610,0.488448844078,12,1,0,5.12786885246
1300,8,581,0.515624999105,6,1,2,4.61273666093
2400,11,397,0.542929291558,7,1,0,4.88161209068
1100,12,678,0.47102525933,7,1,0,4.72271386431
767,12,415,0.567088606159,4,1,0,4.86265060241
812,9,171,0.698795176513,7,2,0,4.58479532164
1100,14,741,0.463380281037,7,1,0,4.74898785425
905,8,337,0.589820357516,4,1,1,4.75370919881
939,14,436,0.451388887844,5,1,0,4.15596330275
1100,11,1082,0.476370509947,21,1,0,5.16728280961
915,6,187,0.612903222511,7,0,1,4.74331550802
831,7,233,0.621145371713,3,1,0,4.8669527897
3000,9,154,0.704697981848,7,1,0,4.98051948052
899,10,590,0.516239315357,8,1,1,4.87288135593
1200,10,357,0.570621467315,5,2,0,4.63585434174
801,9,499,0.497975707494,4,1,0,4.91983967936
3200,9,138,0.792592586722,8,1,0,5.18115942029
805,12,228,0.668161431981,3,1,0,4.83771929825
1800,9,323,0.542319747516,10,1,0,5.16408668731
1200,12,351,0.580924853812,4,2,0,4.59259259259
1700,9,394,0.539267014295,6,1,0,4.89086294416
1400,11,509,0.554865423282,23,1,1,4.86836935167
2700,12,263,0.590038311916,7,0,0,4.50570342205
769,10,170,0.7005987982,6,1,0,5.22352941176
1300,9,270,0.594795536822,8,1,1,4.86666666667
1700,13,99,0.717171709928,2,0,1,5.09090909091
1400,11,168,0.662650598418,3,1,1,4.33333333333
4800,9,164,0.693251529489,5,2,0,4.94512195122
1200,12,1012,0.467741935012,25,1,0,4.32509881423
2300,9,350,0.560344825976,8,2,1,4.53142857143
1500,10,437,0.610849055163,12,0,2,4.61327231121
2100,11,116,0.692307685651,4,2,0,4.31034482759
1900,12,1057,0.492292870431,20,1,2,5.08609271523
1500,10,823,0.502481388955,14,1,0,4.9744835966
3300,12,462,0.523913042339,11,1,0,4.77489177489
1700,8,520,0.522330096073,7,0,0,4.39038461538
2400,9,162,0.612499996172,6,1,0,4.84567901235
1700,10,493,0.479253111039,12,1,0,5.15010141988
4200,9,410,0.550387595477,12,1,1,4.91219512195
1000,7,477,0.530916843218,10,1,0,5.34381551363
5300,10,181,0.660919536431,10,2,0,4.70165745856
3100,10,225,0.623255811055,3,0,0,4.59111111111
848,11,1397,0.409883720632,21,2,0,4.74731567645
759,10,303,0.505263156122,7,1,1,4.54785478548
2100,10,854,0.428739693252,9,3,0,4.60538641686
776,15,401,0.585858584379,12,1,2,4.79301745636
1500,11,385,0.515957445436,7,1,2,4.81558441558
766,9,527,0.537428022001,10,1,0,5.07020872865
1500,8,274,0.5665399218,5,3,0,4.81751824818
4600,6,360,0.491620110359,6,2,0,4.68888888889
1400,15,157,0.671052627164,8,1,1,4.68789808917
919,10,655,0.480798770383,10,3,1,4.51908396947
1600,9,1116,0.421296295906,15,1,0,4.57616487455
1500,10,202,0.6199999969,6,1,0,4.63366336634
1500,12,255,0.551440326949,6,1,0,4.81960784314
869,11,406,0.609022554865,15,1,0,4.87931034483
4800,11,176,0.5906432714,3,1,0,4.13636363636
3000,13,515,0.506876226902,7,1,0,4.20388349515
961,7,180,0.680232554185,6,1,0,4.60555555556
4700,10,734,0.480769230109,7,2,0,4.94141689373
1300,9,182,0.629213479611,3,1,0,4.9010989011
1800,13,332,0.559999998277,12,1,0,4.76506024096
817,14,584,0.511504423873,10,1,0,4.77739726027
731,8,335,0.63554216676,5,0,1,4.62686567164
2100,11,207,0.674876843966,10,1,0,4.87439613527
1000,13,901,0.431306305821,10,1,0,4.42730299667
777,10,500,0.556680160816,8,1,0,4.982
1900,10,278,0.580882350806,5,1,1,4.91007194245
2000,13,319,0.576923075074,12,3,1,4.83699059561
888,10,179,0.632768358007,11,1,0,4.22905027933
1200,9,237,0.597402594816,4,1,0,4.81856540084
2600,7,759,0.543766577528,10,1,0,4.82608695652
830,13,1367,0.408689248594,12,1,0,4.40380395026
2400,9,342,0.603603601791,6,1,0,5.05263157895
1100,11,760,0.473965286417,15,1,0,4.88157894737
837,8,351,0.622807015723,6,1,0,4.62393162393
2100,12,517,0.529296873966,10,1,0,4.41392649903
2200,12,154,0.662162157688,4,1,0,4.38311688312
2300,5,214,0.584905657618,5,1,0,4.84112149533
1800,13,190,0.603550292287,3,1,0,4.87368421053
1400,7,990,0.469262294601,9,2,0,5.02828282828
1600,9,283,0.570921983791,7,2,0,4.95759717314
4700,9,503,0.440251571404,5,1,1,4.65009940358
579,10,273,0.588014979071,3,1,0,4.37728937729
1100,11,401,0.558673467963,9,1,0,4.64837905237
4900,9,346,0.569767440204,0,1,1,4.40173410405
864,8,306,0.562913905421,10,2,0,4.37908496732
1900,11,644,0.456964005545,6,3,0,4.34782608696
2000,8,242,0.60251045773,4,1,1,4.54958677686
924,12,885,0.47552447497,12,2,0,4.89491525424
597,14,659,0.540958268097,3,1,1,4.73748103187
3300,11,257,0.571428569096,3,2,0,4.71984435798
1100,13,1112,0.488160290994,16,1,0,5.1321942446
918,15,166,0.689024386043,7,0,0,4.72891566265
2800,12,222,0.674208141746,6,0,1,4.60810810811
2900,12,265,0.615079362639,3,1,0,4.47169811321
2000,9,137,0.72093022697,9,2,0,4.65693430657
2000,10,182,0.67977527708,4,0,1,4.36813186813
615,7,230,0.60526315524,8,1,0,4.81739130435
687,9,264,0.629343626914,6,0,0,5.00757575758
1300,12,190,0.619565214024,5,1,1,4.94736842105
877,10,116,0.724137924792,3,0,2,4.44827586207
616,12,848,0.47368420996,8,2,1,4.60613207547
2400,10,159,0.695945941244,13,2,0,4.66666666667
2900,9,315,0.572347265041,2,1,2,4.35555555556
856,11,435,0.501165499997,6,1,0,4.78390804598
1300,6,241,0.579831930337,3,1,0,4.63485477178
557,10,328,0.578461536682,11,2,0,4.51524390244
1000,11,298,0.640410956711,6,1,0,5.04026845638
1100,13,109,0.75229357108,6,0,0,4.5504587156
1100,11,260,0.565891470675,5,1,0,4.01153846154
3100,11,316,0.559210524476,7,1,0,4.64240506329
946,11,339,0.59393939214,4,1,1,4.84365781711
1100,10,1091,0.443510737214,25,1,2,4.62053162236
663,11,220,0.722222218879,5,1,1,4.74090909091
919,11,188,0.618279566568,4,1,0,4.59042553191
1100,8,560,0.504553733143,10,1,0,4.5625
963,11,260,0.592741933094,8,1,0,4.76538461538
892,9,302,0.606271774891,14,1,0,4.79801324503
1100,9,380,0.580645159729,5,1,0,4.85526315789
889,9,512,0.492957745487,6,0,0,4.52734375
2500,7,697,0.481104650464,12,2,0,4.27546628407
3200,8,1194,0.394936708527,9,1,0,4.61139028476
1100,8,568,0.512411346609,10,1,0,5.25704225352
557,8,204,0.656716414643,5,1,0,4.60294117647
829,7,657,0.499217526605,11,1,0,4.91476407915
2900,6,188,0.623595502115,6,1,0,4.67021276596
810,10,372,0.574931878542,10,2,0,5.0188172043
860,12,142,0.633587781423,2,1,0,4.07042253521
736,9,596,0.490725125648,6,1,0,4.92953020134
824,6,358,0.574647885705,5,2,0,4.60893854749
464,11,486,0.50854700746,10,1,0,5
1000,13,388,0.609042551572,5,1,0,4.43298969072
1200,15,355,0.544159542609,9,2,0,4.21408450704
894,10,222,0.628019320638,5,1,0,4.77927927928
747,11,336,0.510769229198,2,1,0,4.97619047619
968,11,787,0.500643499999,4,3,0,5.09402795426
1300,11,877,0.474556212456,4,1,0,4.92930444698
1000,13,648,0.48136645888,12,1,0,4.58024691358
830,11,723,0.439606740956,11,1,0,4.81881051176
885,8,196,0.68393782029,8,1,0,4.8112244898
821,8,414,0.595061726926,12,1,0,5.11594202899
1400,8,829,0.467722289321,9,1,0,4.76236429433
1300,10,328,0.606153844289,6,1,0,4.72865853659
3300,14,215,0.572093020595,5,1,0,4.48837209302
3900,11,226,0.615044245066,8,1,0,4.22566371681
932,10,359,0.59077809628,9,1,0,5.13370473538
866,14,262,0.624489793369,11,1,1,5.10687022901
556,13,465,0.551876378473,14,1,0,4.76344086022
961,12,271,0.564202332435,3,1,0,4.69003690037
1300,12,290,0.542435422353,6,1,0,4.84137931034
1700,10,325,0.552795029339,6,0,0,4.41846153846
955,8,1248,0.430846604836,15,1,1,4.74278846154
1100,9,1086,0.45437616345,10,3,0,4.82965009208
2900,12,406,0.562499998594,5,0,0,4.52955665025
832,12,193,0.560846557879,3,1,0,4.17616580311
901,13,411,0.529113922711,6,3,0,4.56934306569
681,12,728,0.474198046758,9,1,1,4.93681318681
2700,11,229,0.574561400989,5,2,0,4.79912663755
2500,11,344,0.603076921221,25,0,0,5.1976744186
1100,10,163,0.641025636917,6,2,0,4.67484662577
1400,10,192,0.707446804748,6,1,1,4.50520833333
2900,7,389,0.486772485485,6,1,0,4.77120822622
809,7,452,0.526077096313,10,1,0,4.63938053097
1900,11,381,0.534574466663,8,3,0,4.87664041995
1800,10,169,0.572289153179,7,2,0,4.49704142012
685,8,388,0.527131781584,6,1,0,4.72422680412
1000,11,211,0.609756094587,4,0,1,4.26066350711
861,10,442,0.530232556906,5,1,1,5.22850678733
1100,12,368,0.524590162501,4,0,0,4.83967391304
4400,9,974,0.466039706932,6,1,2,4.35934291581
2100,7,213,0.660377355376,5,1,0,5.1220657277
542,9,163,0.736196314502,6,0,2,4.44785276074
1600,10,400,0.546599494845,7,0,0,4.8425
936,13,703,0.521739129679,19,1,1,4.89615931721
1500,13,293,0.60489510278,5,2,0,4.57679180887
3300,12,527,0.487427465208,5,1,1,4.67931688805
2100,12,481,0.509473683138,8,1,2,4.70478170478
5400,8,671,0.520865532425,20,1,0,4.72578241431
2500,11,186,0.626373622932,5,2,0,4.46774193548
4600,7,302,0.530612243093,6,1,0,4.93046357616
1100,11,261,0.691119688451,4,1,1,4.74329501916
1200,10,201,0.614213194852,5,1,0,4.23880597015
878,8,202,0.618279566568,5,1,0,4.49504950495
1200,10,213,0.581730766434,5,1,0,4.61502347418
974,9,706,0.497790868192,20,1,0,4.48158640227
1500,11,99,0.760869556947,5,2,0,4.39393939394
667,6,533,0.507518796038,6,1,0,4.77110694184
847,12,113,0.722772270072,5,0,0,4.36283185841
491,9,587,0.574870911231,9,3,1,4.66780238501
967,10,562,0.513416814824,19,2,1,4.6743772242
4800,11,223,0.638888885931,5,1,0,4.35426008969
1200,9,193,0.626315786177,5,2,0,4.27461139896
735,11,433,0.522248242337,7,1,0,4.78752886836
2300,11,320,0.578274758536,5,1,1,4.48125
601,12,121,0.733333327222,2,0,0,4.22314049587
2500,8,259,0.60080644919,16,2,0,5.00386100386
2800,9,577,0.495606326018,16,1,0,4.82322357019
1100,10,116,0.784482751858,6,0,2,4.6724137931
1700,12,533,0.445945945085,7,2,0,4.77485928705
1800,11,1081,0.495750707747,13,1,0,4.97687326549
2300,9,623,0.540716611497,6,3,1,5.05778491172
1400,9,1076,0.398122065354,15,2,0,4.68587360595
1300,12,629,0.556464810873,15,1,0,4.87917329094
1300,11,333,0.588414632352,8,1,1,4.39039039039
1100,11,701,0.505079825101,9,1,0,5.35520684736
2200,12,509,0.464426876553,10,1,0,4.34381139489
936,8,661,0.448818896931,11,2,0,4.40544629349
4600,10,231,0.671171168148,19,1,0,5.02164502165
4800,9,635,0.515103337814,9,1,0,5.24566929134
1000,10,344,0.592920352233,9,1,0,4.65988372093
4700,10,506,0.540755466122,3,2,0,4.34387351779
2900,10,976,0.465428276093,12,3,0,4.69979508197
1200,9,265,0.624521070404,6,1,0,4.84150943396
1300,12,293,0.522491347673,4,1,0,4.95221843003
2000,13,258,0.519841267778,4,1,0,4.59689922481
1300,12,460,0.505592840032,24,2,0,4.74782608696
1100,9,1279,0.37253354351,4,1,0,4.16419077404
4100,13,301,0.59395972955,3,1,0,4.70431893688
718,13,211,0.674757278278,3,0,0,4.28909952607
1100,11,265,0.638461536006,15,2,0,4.94339622642
1300,10,230,0.585714282925,9,1,1,4.29130434783
1100,10,166,0.608695648393,5,1,0,4.18072289157
839,8,248,0.517857140545,2,1,0,4.26612903226
483,10,515,0.550980391077,8,1,0,4.99805825243
1000,10,794,0.473007711474,12,2,1,4.99118387909
875,13,291,0.595155707283,8,0,1,4.58075601375
1300,7,274,0.591078064717,6,0,0,4.73357664234
476,10,1258,0.421009771644,17,1,0,4.84022257552
543,13,345,0.551928781745,9,2,0,4.74782608696
3700,10,427,0.603365383165,11,1,0,5.33957845433
1800,11,228,0.616740085389,4,1,0,4.97368421053
842,8,357,0.601156067627,4,1,0,4.53781512605
1400,11,160,0.712499995547,5,0,0,4.6875
948,7,262,0.524904212548,5,0,0,4.68702290076
1300,11,612,0.463934425469,5,1,1,4.58496732026
693,8,438,0.50700934461,8,1,0,4.27853881279
852,11,364,0.50420167926,3,1,0,4.48626373626
712,9,774,0.486238531473,10,1,0,4.8992248062
3600,9,229,0.625570773399,3,1,0,4.72489082969
2100,8,382,0.543999998549,9,0,2,4.73298429319
667,14,126,0.769841263731,3,0,2,4.72222222222
786,9,341,0.553892213911,9,1,1,4.3284457478
1300,10,615,0.515599342339,12,1,0,5.11869918699
2300,10,237,0.659574465278,3,0,2,4.48101265823
1400,11,409,0.544334974029,6,1,0,4.61369193154
726,11,643,0.505511810228,2,1,1,4.53810264386
857,12,285,0.618374556119,5,1,0,4.7649122807
1300,10,568,0.460573475877,9,1,1,5.26056338028
1400,10,292,0.58041957839,6,1,0,4.76369863014
1300,10,252,0.573705176997,8,2,0,4.69047619048
1000,11,256,0.625498005476,4,1,0,4.4453125
1000,9,151,0.594202894245,4,2,0,4.47682119205
2300,10,137,0.652892556588,8,2,0,4.82481751825
981,10,297,0.639175255535,9,1,0,4.67676767677
1000,8,654,0.424764889616,11,1,0,4.97400611621
2000,12,370,0.545961001265,4,1,0,4.42702702703
724,11,355,0.57485029768,6,0,0,4.59718309859
964,8,1072,0.440340908674,12,1,0,4.73134328358
2500,11,423,0.55802468998,7,1,0,4.79905437352
635,12,129,0.765624994019,4,0,2,4.35658914729
1200,12,97,0.749999992188,4,0,0,4.70103092784
1000,11,983,0.405930469933,11,1,1,4.29399796541
1500,12,232,0.644736839277,6,1,1,4.9525862069
881,8,367,0.593749998313,6,1,0,4.87738419619
838,8,357,0.569014082904,6,2,0,4.80672268908
867,10,364,0.580555553943,8,1,0,4.70604395604
863,13,469,0.516483515348,10,1,1,4.76545842217
881,10,548,0.525046381215,10,1,0,5.25
639,12,414,0.532846714032,3,1,0,4.79951690821
1200,8,618,0.478119934395,4,1,0,4.25080906149
813,10,627,0.520128823639,11,1,0,4.81339712919
2300,9,793,0.437984495558,25,0,1,4.72131147541
1900,9,127,0.714285708617,4,0,2,4.55118110236
876,14,313,0.55987054835,9,1,0,4.49201277955
656,14,913,0.486725663178,16,1,2,4.60460021906
1200,9,629,0.527454242051,22,1,0,4.84419713831
881,9,1096,0.45161290281,12,1,0,5.05109489051
656,10,404,0.594240836141,7,1,0,4.43811881188
789,12,166,0.687116560202,3,1,0,4.88554216867
743,11,821,0.470012239327,5,1,0,5.19975639464
820,10,508,0.524950098753,9,2,0,4.39763779528
834,14,266,0.603846151524,6,1,0,4.68796992481
2000,9,663,0.468181817472,12,1,0,4.73906485671
1300,13,181,0.651162786912,4,0,0,4.48066298343
860,14,123,0.739837392359,5,0,0,4.55284552846
804,9,197,0.709844555908,4,0,1,4.60406091371
1300,7,782,0.476190475578,6,1,0,4.81329923274
789,10,715,0.467787114191,9,1,1,5.03916083916
1200,10,193,0.666666663194,8,0,1,4.90155440415
1800,11,781,0.495495494858,18,1,0,4.93854033291
834,11,412,0.543902437698,6,1,0,4.95631067961
698,7,471,0.530916843218,7,1,0,4.88110403397
1300,11,335,0.470779219251,5,3,0,4.46268656716
1000,12,414,0.516290725523,9,2,1,4.70048309179
692,10,332,0.607902733715,9,0,0,4.78313253012
1100,11,194,0.585492224946,5,2,0,4.62886597938
1100,10,399,0.501253131576,7,2,1,4.43609022556
1400,13,1045,0.450844090913,20,1,1,4.7971291866
840,9,293,0.639175255535,8,1,0,5.11604095563
4000,9,134,0.701492532078,2,0,1,4.35820895522
